Age,Edu,Comm,Duration,Campaign,PosDays,Last_out,Var_rate,Price_idx,Conf_idx,Month_rate,Quarterly_emp,Target
63,university.degree,cellular,396,2,999,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1
33,basic.6y,cellular,299,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
35,high.school,telephone,123,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,basic.9y,telephone,298,3,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
50,high.school,cellular,95,4,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
56,basic.9y,telephone,143,2,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29,basic.4y,telephone,243,2,999,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
67,basic.4y,cellular,99,1,999,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
33,university.degree,cellular,399,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
31,basic.6y,cellular,133,3,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
36,university.degree,cellular,570,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
36,university.degree,telephone,139,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
56,professional.course,cellular,124,3,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
33,professional.course,cellular,54,3,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
38,basic.4y,cellular,7,4,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
46,professional.course,telephone,679,1,999,nonexistent,-3,92.713,-33,0.706,5023.5,1
51,basic.9y,cellular,93,1,999,failure,-0.1,93.2,-42,4.153,5195.8,0
30,high.school,cellular,149,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
28,high.school,cellular,158,5,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,university.degree,telephone,104,4,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,high.school,cellular,97,1,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
38,high.school,cellular,323,1,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
33,basic.4y,telephone,99,3,3,success,-3.4,92.431,-26.9,0.743,5017.5,0
41,basic.9y,cellular,122,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
25,university.degree,cellular,350,5,3,success,-3.4,92.649,-30.1,0.714,5017.5,0
29,university.degree,telephone,305,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,basic.9y,cellular,80,1,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
31,university.degree,cellular,55,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
59,unknown,cellular,281,3,3,success,-3.4,92.379,-29.8,0.797,5017.5,1
28,university.degree,telephone,124,1,999,nonexistent,-1.8,92.843,-50,1.531,5099.1,0
33,university.degree,cellular,1834,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32,university.degree,cellular,1027,1,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1
29,university.degree,cellular,140,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,university.degree,cellular,1669,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
24,basic.9y,telephone,111,3,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
52,high.school,telephone,503,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
55,high.school,cellular,139,2,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
50,high.school,telephone,45,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,basic.4y,telephone,25,1,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
41,professional.course,telephone,244,1,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
34,basic.6y,telephone,144,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
59,high.school,telephone,579,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,professional.course,cellular,205,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,high.school,cellular,95,1,999,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
59,high.school,cellular,147,2,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
27,high.school,cellular,112,2,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
33,university.degree,cellular,986,6,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
40,basic.6y,cellular,142,3,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,high.school,cellular,76,2,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
26,high.school,cellular,114,2,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
26,high.school,telephone,678,2,999,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
26,basic.9y,cellular,334,2,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1
41,unknown,telephone,172,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,high.school,cellular,157,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
31,university.degree,telephone,232,5,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
55,basic.9y,cellular,178,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
28,basic.4y,cellular,482,3,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,university.degree,cellular,71,1,999,failure,-1.8,93.075,-47.1,1.435,5099.1,0
41,high.school,cellular,72,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
46,university.degree,telephone,563,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
48,university.degree,telephone,55,6,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
47,professional.course,cellular,971,2,999,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0
59,basic.4y,cellular,431,5,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
48,high.school,telephone,189,2,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
35,high.school,telephone,319,4,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,university.degree,cellular,254,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
52,professional.course,cellular,191,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,high.school,cellular,74,7,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,high.school,cellular,178,1,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
40,basic.4y,telephone,69,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
38,professional.course,cellular,993,4,3,success,-2.9,92.963,-40.8,1.286,5076.2,1
29,university.degree,telephone,45,1,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
47,high.school,telephone,393,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,high.school,cellular,101,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
30,basic.4y,cellular,42,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,high.school,telephone,357,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,basic.9y,cellular,153,1,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35,basic.9y,telephone,227,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
65,high.school,cellular,201,5,3,success,-1.1,94.601,-49.5,1.025,4963.6,0
42,basic.4y,cellular,131,2,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
24,university.degree,cellular,158,1,999,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1
33,professional.course,cellular,318,1,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
34,professional.course,cellular,562,3,999,failure,-1.8,93.369,-34.8,0.654,5008.7,1
45,basic.6y,telephone,171,4,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,basic.6y,cellular,119,1,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
22,high.school,cellular,780,1,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
29,high.school,cellular,468,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
36,basic.4y,cellular,207,9,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
27,university.degree,cellular,121,3,999,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,0
28,high.school,telephone,180,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,university.degree,telephone,209,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
33,university.degree,cellular,156,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,basic.9y,cellular,299,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
38,basic.4y,cellular,193,3,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
75,basic.4y,cellular,356,2,999,failure,-1.8,93.075,-47.1,1.405,5099.1,1
51,high.school,cellular,192,1,6,success,-2.9,92.201,-31.4,0.838,5076.2,1
29,university.degree,telephone,273,3,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
42,basic.9y,telephone,192,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
27,basic.6y,telephone,603,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,university.degree,cellular,146,7,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,university.degree,cellular,287,2,999,failure,-1.8,92.893,-46.2,1.354,5099.1,1
40,university.degree,cellular,172,4,999,nonexistent,-3.4,92.379,-29.8,0.813,5017.5,0
38,basic.9y,telephone,26,1,999,failure,-1.8,92.893,-46.2,1.281,5099.1,0
40,basic.9y,cellular,137,1,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
23,basic.9y,cellular,238,1,4,success,-3.4,92.431,-26.9,0.754,5017.5,1
34,professional.course,cellular,136,1,999,nonexistent,-1.8,92.843,-50,1.726,5099.1,0
30,university.degree,cellular,134,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
48,university.degree,telephone,105,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
56,basic.9y,cellular,58,3,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
50,unknown,cellular,53,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
58,basic.9y,telephone,63,15,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
27,professional.course,telephone,248,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,university.degree,telephone,82,2,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
32,high.school,cellular,160,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,high.school,cellular,518,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
42,university.degree,cellular,176,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
38,basic.9y,telephone,101,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
59,university.degree,cellular,91,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,basic.4y,cellular,1182,1,999,failure,-1.8,92.893,-46.2,1.291,5099.1,1
31,professional.course,telephone,371,2,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1
40,basic.6y,cellular,289,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
39,basic.4y,cellular,223,6,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
40,high.school,telephone,46,2,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
55,basic.9y,cellular,55,8,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,unknown,telephone,85,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,unknown,telephone,9,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
56,basic.6y,telephone,91,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,basic.4y,cellular,71,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
50,basic.9y,cellular,256,3,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
47,high.school,cellular,282,1,999,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
56,basic.4y,cellular,335,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
68,university.degree,cellular,139,1,999,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0
42,university.degree,cellular,103,5,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
39,basic.4y,cellular,120,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
24,basic.9y,cellular,406,2,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
28,basic.6y,telephone,70,3,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
34,university.degree,cellular,233,1,999,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
50,high.school,telephone,28,8,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
38,high.school,cellular,95,3,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
33,university.degree,cellular,702,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,university.degree,telephone,670,3,999,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1
55,unknown,cellular,105,1,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
29,university.degree,cellular,264,2,999,failure,-1.8,92.893,-46.2,1.259,5099.1,0
55,basic.9y,telephone,9,6,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
48,high.school,cellular,449,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
28,high.school,cellular,78,2,999,nonexistent,-1.8,92.843,-50,1.531,5099.1,0
75,basic.4y,cellular,248,2,6,success,-1.7,94.027,-38.3,0.903,4991.6,1
46,basic.9y,cellular,205,1,999,failure,-1.8,92.893,-46.2,1.264,5099.1,0
32,high.school,cellular,464,3,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
39,basic.9y,telephone,484,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
54,high.school,telephone,13,12,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,university.degree,telephone,1376,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
41,basic.9y,telephone,178,4,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,basic.9y,cellular,292,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,professional.course,telephone,921,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
55,basic.4y,cellular,633,7,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,university.degree,cellular,717,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,professional.course,telephone,218,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
28,professional.course,cellular,209,2,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
36,high.school,telephone,369,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
47,professional.course,cellular,117,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
47,high.school,cellular,934,2,999,failure,-1.8,92.893,-46.2,1.25,5099.1,1
35,high.school,telephone,97,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,university.degree,cellular,175,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
25,university.degree,telephone,13,5,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
28,basic.9y,cellular,387,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,university.degree,telephone,249,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
26,high.school,cellular,233,1,14,success,-1.7,94.027,-38.3,0.903,4991.6,1
41,basic.9y,telephone,105,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
47,basic.9y,telephone,53,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
30,high.school,cellular,159,2,11,success,-1.8,92.893,-46.2,1.299,5099.1,0
34,basic.6y,telephone,811,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
42,university.degree,telephone,258,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
53,professional.course,cellular,136,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
30,university.degree,cellular,157,8,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
52,unknown,cellular,140,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,university.degree,telephone,723,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
40,university.degree,cellular,459,1,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
34,professional.course,telephone,432,8,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
31,professional.course,cellular,63,2,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
29,professional.course,telephone,199,7,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
41,professional.course,telephone,105,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,university.degree,telephone,171,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,high.school,telephone,43,4,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
40,high.school,telephone,473,3,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33,high.school,cellular,328,2,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
42,high.school,telephone,264,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
43,basic.4y,telephone,289,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,high.school,telephone,132,6,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,high.school,cellular,476,1,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
77,basic.4y,cellular,90,2,999,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,0
39,basic.9y,telephone,285,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
31,basic.9y,cellular,486,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,high.school,telephone,175,5,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
43,high.school,cellular,1259,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,basic.9y,cellular,584,2,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
28,basic.6y,cellular,111,1,999,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
55,university.degree,cellular,358,1,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32,university.degree,cellular,136,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,university.degree,cellular,97,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
44,basic.9y,cellular,383,1,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
24,high.school,cellular,423,3,999,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
24,high.school,telephone,486,2,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
48,basic.4y,telephone,63,1,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
42,high.school,cellular,74,3,999,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
55,basic.4y,cellular,98,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
33,professional.course,cellular,152,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
38,high.school,telephone,364,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
22,basic.4y,cellular,25,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,university.degree,cellular,104,7,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
46,unknown,cellular,111,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
45,basic.9y,telephone,255,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,basic.9y,cellular,79,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
50,basic.4y,cellular,857,3,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
48,high.school,telephone,218,1,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
60,unknown,telephone,360,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
54,basic.4y,cellular,179,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
40,university.degree,cellular,257,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
30,basic.9y,cellular,169,2,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
55,high.school,cellular,148,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
55,high.school,cellular,108,5,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
27,high.school,telephone,137,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
56,university.degree,cellular,165,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
58,basic.9y,cellular,341,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
45,basic.9y,telephone,214,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
47,high.school,cellular,221,1,999,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
61,basic.4y,cellular,74,2,999,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
67,university.degree,cellular,70,22,999,nonexistent,-1.8,92.843,-50,1.703,5099.1,0
47,high.school,telephone,231,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
45,high.school,cellular,29,6,999,failure,-1.8,92.893,-46.2,1.244,5099.1,0
35,unknown,telephone,152,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
68,professional.course,cellular,418,2,999,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1
39,high.school,telephone,101,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
30,basic.4y,cellular,213,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
43,basic.9y,telephone,455,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
39,high.school,cellular,387,10,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
27,university.degree,cellular,125,2,999,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,1
51,high.school,telephone,359,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,high.school,cellular,274,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
35,basic.9y,cellular,225,3,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
47,basic.4y,cellular,114,1,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
58,basic.4y,cellular,328,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53,basic.9y,telephone,116,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33,university.degree,cellular,148,2,6,success,-3.4,92.431,-26.9,0.737,5017.5,1
31,high.school,cellular,252,1,5,success,-1.8,93.075,-47.1,1.365,5099.1,1
53,basic.4y,cellular,305,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27,university.degree,cellular,185,1,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
33,professional.course,telephone,193,1,999,failure,-3.4,92.431,-26.9,0.739,5017.5,0
37,basic.9y,cellular,222,1,2,success,-1.8,92.893,-46.2,1.266,5099.1,0
41,high.school,cellular,142,2,999,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
35,high.school,cellular,65,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,basic.4y,telephone,331,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
29,university.degree,cellular,240,1,4,success,-1.1,94.767,-50.8,1.05,4963.6,0
32,high.school,cellular,218,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
41,basic.9y,cellular,135,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
49,basic.4y,telephone,556,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,university.degree,telephone,98,11,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,university.degree,cellular,114,3,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
30,university.degree,telephone,118,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
34,high.school,telephone,63,3,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
32,university.degree,cellular,149,3,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
59,university.degree,telephone,535,2,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
51,university.degree,cellular,151,2,999,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
47,professional.course,cellular,212,9,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
44,basic.6y,telephone,236,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
31,basic.9y,telephone,141,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
59,high.school,telephone,103,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
